Character/Name	Rarity	Balance	Category	Min Parts	Max Parts	Weight	Part	Dependencies	Excluders
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_Hyperion_WeaponReloadSpeed		ClassMod_Part_Stat_Primary_Hyperion_WeaponReloadSpeed
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_Hyperion_WeaponFireRate		ClassMod_Part_Stat_Primary_Hyperion_WeaponFireRate
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_Jakobs_WeaponCriticalDamage		ClassMod_Part_Stat_Primary_Jakobs_WeaponCriticalDamage
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_Jakobs_WeaponDamage		ClassMod_Part_Stat_Primary_Jakobs_WeaponDamage
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_Jakobs_WeaponReloadSpeed		ClassMod_Part_Stat_Primary_Jakobs_WeaponReloadSpeed
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_Jakobs_WeaponAccuracy		ClassMod_Part_Stat_Primary_Jakobs_WeaponAccuracy
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_Tediore_WeaponReloadSpeed		ClassMod_Part_Stat_Primary_Tediore_WeaponReloadSpeed
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_Tediore_WeaponDamage		ClassMod_Part_Stat_Primary_Tediore_WeaponDamage
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_Tediore_WeaponAccuracy		ClassMod_Part_Stat_Primary_Tediore_WeaponAccuracy
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_Tediore_WeaponFireRate		ClassMod_Part_Stat_Primary_Tediore_WeaponFireRate
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_CoV_WeaponAccuracy		ClassMod_Part_Stat_Primary_CoV_WeaponAccuracy
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_CoV_WeaponDamage		ClassMod_Part_Stat_Primary_CoV_WeaponDamage
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_CoV_WeaponFireRate		ClassMod_Part_Stat_Primary_CoV_WeaponFireRate
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_ATLAS_WeaponCriticalDamage		ClassMod_Part_Stat_Primary_ATLAS_WeaponCriticalDamage
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_ATLAS_WeaponDamage		ClassMod_Part_Stat_Primary_ATLAS_WeaponDamage
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_ATLAS_WeaponFireRate		ClassMod_Part_Stat_Primary_ATLAS_WeaponFireRate
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_ATLAS_WeaponReloadSpeed		ClassMod_Part_Stat_Primary_ATLAS_WeaponReloadSpeed
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_Elemental_Resistance_Corrosive		ClassMod_Part_Stat_Primary_Elemental_Resistance_Corrosive
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_Elemental_Resistance_Cryo		ClassMod_Part_Stat_Primary_Elemental_Resistance_Cryo
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_Elemental_Resistance_Fire		ClassMod_Part_Stat_Primary_Elemental_Resistance_Fire
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_Elemental_Resistance_Normal		ClassMod_Part_Stat_Primary_Elemental_Resistance_Normal
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_Elemental_Resistance_Radiation		ClassMod_Part_Stat_Primary_Elemental_Resistance_Radiation
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SECONDARY	0	1	1	ClassMod_Part_Stat_Secondary_Elemental_Resistance_Shock		ClassMod_Part_Stat_Primary_Elemental_Resistance_Shock
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond11	ClassMod_Part_Beastmaster_Unique_05_RakkCommander, ClassMod_Part_Beastmaster_Unique_06_RedFang, ClassMod_Part_Beastmaster_Unique_07_BlueFang, ClassMod_Part_Mod_Beastmaster_10_Botmaster	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond11	ClassMod_Part_Beastmaster_Unique_05_RakkCommander, ClassMod_Part_Beastmaster_Unique_06_RedFang, ClassMod_Part_Beastmaster_Unique_07_BlueFang, ClassMod_Part_Mod_Beastmaster_10_Botmaster	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond11	ClassMod_Part_Beastmaster_Unique_05_RakkCommander, ClassMod_Part_Beastmaster_Unique_06_RedFang, ClassMod_Part_Beastmaster_Unique_07_BlueFang, ClassMod_Part_Mod_Beastmaster_10_Botmaster	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond2	ClassMod_Part_Beastmaster_Unique_05_RakkCommander, ClassMod_Part_Beastmaster_Unique_06_RedFang, ClassMod_Part_Beastmaster_Unique_07_BlueFang, ClassMod_Part_Mod_Beastmaster_02_Divergent, ClassMod_Part_Mod_Beastmaster_04_Whistleblower	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond2	ClassMod_Part_Beastmaster_Unique_05_RakkCommander, ClassMod_Part_Beastmaster_Unique_06_RedFang, ClassMod_Part_Beastmaster_Unique_07_BlueFang, ClassMod_Part_Mod_Beastmaster_02_Divergent, ClassMod_Part_Mod_Beastmaster_04_Whistleblower	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond2	ClassMod_Part_Beastmaster_Unique_05_RakkCommander, ClassMod_Part_Beastmaster_Unique_06_RedFang, ClassMod_Part_Beastmaster_Unique_07_BlueFang, ClassMod_Part_Mod_Beastmaster_02_Divergent, ClassMod_Part_Mod_Beastmaster_04_Whistleblower	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond2	ClassMod_Part_Beastmaster_Unique_05_RakkCommander, ClassMod_Part_Beastmaster_Unique_06_RedFang, ClassMod_Part_Beastmaster_Unique_07_BlueFang, ClassMod_Part_Mod_Beastmaster_02_Divergent, ClassMod_Part_Mod_Beastmaster_04_Whistleblower	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond2	ClassMod_Part_Beastmaster_Unique_05_RakkCommander, ClassMod_Part_Beastmaster_Unique_06_RedFang, ClassMod_Part_Beastmaster_Unique_07_BlueFang, ClassMod_Part_Mod_Beastmaster_02_Divergent, ClassMod_Part_Mod_Beastmaster_04_Whistleblower	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond3	ClassMod_Part_Mod_Beastmaster_05_DARPAW, ClassMod_Part_Mod_Beastmaster_06_Overdriven	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond3	ClassMod_Part_Mod_Beastmaster_05_DARPAW, ClassMod_Part_Mod_Beastmaster_06_Overdriven	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond3	ClassMod_Part_Mod_Beastmaster_05_DARPAW, ClassMod_Part_Mod_Beastmaster_06_Overdriven	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond3	ClassMod_Part_Mod_Beastmaster_05_DARPAW, ClassMod_Part_Mod_Beastmaster_06_Overdriven	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond3	ClassMod_Part_Mod_Beastmaster_05_DARPAW, ClassMod_Part_Mod_Beastmaster_06_Overdriven	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond4	ClassMod_Part_Beastmaster_Unique_04_DE4DEYE, ClassMod_Part_Mod_Beastmaster_10_Botmaster	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond4	ClassMod_Part_Beastmaster_Unique_04_DE4DEYE, ClassMod_Part_Mod_Beastmaster_10_Botmaster	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond4	ClassMod_Part_Beastmaster_Unique_04_DE4DEYE, ClassMod_Part_Mod_Beastmaster_10_Botmaster	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond4	ClassMod_Part_Beastmaster_Unique_04_DE4DEYE, ClassMod_Part_Mod_Beastmaster_10_Botmaster	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond4	ClassMod_Part_Beastmaster_Unique_04_DE4DEYE, ClassMod_Part_Mod_Beastmaster_10_Botmaster	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond7	ClassMod_Part_Beastmaster_Unique_05_RakkCommander, ClassMod_Part_Beastmaster_Unique_06_RedFang, ClassMod_Part_Beastmaster_Unique_07_BlueFang, ClassMod_Part_Mod_Beastmaster_05_DARPAW, ClassMod_Part_Mod_Beastmaster_10_Botmaster	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond7	ClassMod_Part_Beastmaster_Unique_05_RakkCommander, ClassMod_Part_Beastmaster_Unique_06_RedFang, ClassMod_Part_Beastmaster_Unique_07_BlueFang, ClassMod_Part_Mod_Beastmaster_05_DARPAW, ClassMod_Part_Mod_Beastmaster_10_Botmaster	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond7	ClassMod_Part_Beastmaster_Unique_05_RakkCommander, ClassMod_Part_Beastmaster_Unique_06_RedFang, ClassMod_Part_Beastmaster_Unique_07_BlueFang, ClassMod_Part_Mod_Beastmaster_05_DARPAW, ClassMod_Part_Mod_Beastmaster_10_Botmaster	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond7	ClassMod_Part_Beastmaster_Unique_05_RakkCommander, ClassMod_Part_Beastmaster_Unique_06_RedFang, ClassMod_Part_Beastmaster_Unique_07_BlueFang, ClassMod_Part_Mod_Beastmaster_05_DARPAW, ClassMod_Part_Mod_Beastmaster_10_Botmaster	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Bond7	ClassMod_Part_Beastmaster_Unique_05_RakkCommander, ClassMod_Part_Beastmaster_Unique_06_RedFang, ClassMod_Part_Beastmaster_Unique_07_BlueFang, ClassMod_Part_Mod_Beastmaster_05_DARPAW, ClassMod_Part_Mod_Beastmaster_10_Botmaster	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_DangerousGame	ClassMod_Part_Beastmaster_Unique_03_BountyHunter, ClassMod_Part_Mod_Beastmaster_07_Thrillbotting	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_DangerousGame	ClassMod_Part_Beastmaster_Unique_03_BountyHunter, ClassMod_Part_Mod_Beastmaster_07_Thrillbotting	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_DangerousGame	ClassMod_Part_Beastmaster_Unique_03_BountyHunter, ClassMod_Part_Mod_Beastmaster_07_Thrillbotting	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_FastAndFurry	ClassMod_Part_Mod_Beastmaster_01_QuickCharge, ClassMod_Part_Mod_Beastmaster_03_Bushmaster	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_FastAndFurry	ClassMod_Part_Mod_Beastmaster_01_QuickCharge, ClassMod_Part_Mod_Beastmaster_03_Bushmaster	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_FastAndFurry	ClassMod_Part_Mod_Beastmaster_01_QuickCharge, ClassMod_Part_Mod_Beastmaster_03_Bushmaster	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Frenzy	ClassMod_Part_Beastmaster_Unique_03_BountyHunter	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Frenzy	ClassMod_Part_Beastmaster_Unique_03_BountyHunter	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Frenzy	ClassMod_Part_Beastmaster_Unique_03_BountyHunter	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Frenzy	ClassMod_Part_Beastmaster_Unique_03_BountyHunter	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Frenzy	ClassMod_Part_Beastmaster_Unique_03_BountyHunter	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_FullTank	ClassMod_Part_Beastmaster_Unique_04_DE4DEYE, ClassMod_Part_Mod_Beastmaster_06_Overdriven, ClassMod_Part_Mod_Beastmaster_09_Headcase	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_FullTank	ClassMod_Part_Beastmaster_Unique_04_DE4DEYE, ClassMod_Part_Mod_Beastmaster_06_Overdriven, ClassMod_Part_Mod_Beastmaster_09_Headcase	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_FullTank	ClassMod_Part_Beastmaster_Unique_04_DE4DEYE, ClassMod_Part_Mod_Beastmaster_06_Overdriven, ClassMod_Part_Mod_Beastmaster_09_Headcase	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_GeneticLink	ClassMod_Part_Mod_Beastmaster_02_Divergent	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_GeneticLink	ClassMod_Part_Mod_Beastmaster_02_Divergent	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_GeneticLink	ClassMod_Part_Mod_Beastmaster_02_Divergent	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_GotThisForYou	ClassMod_Part_Beastmaster_Unique_01_Friendbot, ClassMod_Part_Mod_Beastmaster_04_Whistleblower	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HeadCount	ClassMod_Part_Beastmaster_Unique_02_CosmicStalker, ClassMod_Part_Mod_Beastmaster_07_Thrillbotting	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HeadCount	ClassMod_Part_Beastmaster_Unique_02_CosmicStalker, ClassMod_Part_Mod_Beastmaster_07_Thrillbotting	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HeadCount	ClassMod_Part_Beastmaster_Unique_02_CosmicStalker, ClassMod_Part_Mod_Beastmaster_07_Thrillbotting	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR1	ClassMod_Part_Mod_Beastmaster_08_TurboCharged	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR1	ClassMod_Part_Mod_Beastmaster_08_TurboCharged	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR1	ClassMod_Part_Mod_Beastmaster_08_TurboCharged	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR1	ClassMod_Part_Mod_Beastmaster_08_TurboCharged	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR1	ClassMod_Part_Mod_Beastmaster_08_TurboCharged	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR2	ClassMod_Part_Mod_Beastmaster_04_Whistleblower	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR2	ClassMod_Part_Mod_Beastmaster_04_Whistleblower	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR2	ClassMod_Part_Mod_Beastmaster_04_Whistleblower	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR3	ClassMod_Part_Mod_Beastmaster_06_Overdriven	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR3	ClassMod_Part_Mod_Beastmaster_06_Overdriven	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR3	ClassMod_Part_Mod_Beastmaster_06_Overdriven	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR3	ClassMod_Part_Mod_Beastmaster_06_Overdriven	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR3	ClassMod_Part_Mod_Beastmaster_06_Overdriven	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR7	ClassMod_Part_Beastmaster_Unique_01_Friendbot, ClassMod_Part_Mod_Beastmaster_01_QuickCharge	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR7	ClassMod_Part_Beastmaster_Unique_01_Friendbot, ClassMod_Part_Mod_Beastmaster_01_QuickCharge	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR7	ClassMod_Part_Beastmaster_Unique_01_Friendbot, ClassMod_Part_Mod_Beastmaster_01_QuickCharge	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR8	ClassMod_Part_Mod_Beastmaster_08_TurboCharged	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR8	ClassMod_Part_Mod_Beastmaster_08_TurboCharged	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR8	ClassMod_Part_Mod_Beastmaster_08_TurboCharged	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR8	ClassMod_Part_Mod_Beastmaster_08_TurboCharged	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR8	ClassMod_Part_Mod_Beastmaster_08_TurboCharged	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR9	ClassMod_Part_Mod_Beastmaster_07_Thrillbotting	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR9	ClassMod_Part_Mod_Beastmaster_07_Thrillbotting	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR9	ClassMod_Part_Mod_Beastmaster_07_Thrillbotting	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR9	ClassMod_Part_Mod_Beastmaster_07_Thrillbotting	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HR9	ClassMod_Part_Mod_Beastmaster_07_Thrillbotting	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Hunt1	ClassMod_Part_Mod_Beastmaster_03_Bushmaster, ClassMod_Part_Mod_Beastmaster_09_Headcase	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Hunt1	ClassMod_Part_Mod_Beastmaster_03_Bushmaster, ClassMod_Part_Mod_Beastmaster_09_Headcase	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Hunt1	ClassMod_Part_Mod_Beastmaster_03_Bushmaster, ClassMod_Part_Mod_Beastmaster_09_Headcase	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Hunt2	ClassMod_Part_Mod_Beastmaster_08_TurboCharged	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Hunt2	ClassMod_Part_Mod_Beastmaster_08_TurboCharged	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Hunt2	ClassMod_Part_Mod_Beastmaster_08_TurboCharged	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Hunt2	ClassMod_Part_Mod_Beastmaster_08_TurboCharged	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Hunt2	ClassMod_Part_Mod_Beastmaster_08_TurboCharged	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Hunt5	ClassMod_Part_Mod_Beastmaster_03_Bushmaster, ClassMod_Part_Mod_Beastmaster_09_Headcase	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Hunt5	ClassMod_Part_Mod_Beastmaster_03_Bushmaster, ClassMod_Part_Mod_Beastmaster_09_Headcase	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Hunt5	ClassMod_Part_Mod_Beastmaster_03_Bushmaster, ClassMod_Part_Mod_Beastmaster_09_Headcase	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Hunt5	ClassMod_Part_Mod_Beastmaster_03_Bushmaster, ClassMod_Part_Mod_Beastmaster_09_Headcase	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_Hunt5	ClassMod_Part_Mod_Beastmaster_03_Bushmaster, ClassMod_Part_Mod_Beastmaster_09_Headcase	
Beastmaster	03/Rare	InvBalD_ClassMod_Beastmaster_03_Rare	SKILLS	3	3	1	ClassMod_Part_Skill_BeastMaster_HuntersEye	ClassMod_Part_Beastmaster_Unique_02_CosmicStalker, ClassMod_Part_Beastmaster_Unique_03_BountyHunter	
